now crawling 本月风险企业关注类预警提示
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内重要股东有变动'), ('entName', '绍兴市上虞东林针织品有限公司'), ('name', '企业股东变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴大三元物业管理有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴瑞荷伞业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴蓝思日化包装有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴通盛房地产开发有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江永辉超市有限公司上虞万达分公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区剑春二手车有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '中国人寿保险股份有限公司绍兴市上虞区支公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '华升建设集团有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市华联鞋业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞宏宇通信发展有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '中鑫建设集团有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市百灵铜业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区土产日杂有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市物产燃料有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江省农村发展集团上虞有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴上虞上风电机有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江五洲建设投资集团有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '中国农业银行股份有限公司绍兴上虞支行'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市百官农村信用合作社'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '中国银行上虞支行'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江省盐业集团上虞盐业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区野藤葡萄研究所'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区舜茂石化公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市文化新闻发展总公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞工艺品总厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞城建资产经营管理有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区曹娥化工厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '卧龙控股集团有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江上虞农村商业银行股份有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区交通投资有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区崧厦供销合作社'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上联化工有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区章镇兴鑫饲料服务部'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市三联实业总公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市制冷通风设备成套有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞星星仪器设备有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴联冷深度冷却塔有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市春峰实业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞东方铜业工贸有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞叶华实业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江东舜电器集团有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市日兴企业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市中洲花岗石有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江洪翔化学工业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴上虞长虹化学品有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞兴达工贸有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市金鼎伞业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴上虞云飞阀门有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞新型建筑材料有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴金童实业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江创新电机有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区中德置业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市飞强车业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江恒祥实业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江经纬路桥工程有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞徐陈电器塑料制品有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴上虞健良鞋业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞鸿盛塑业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴上虞统一工贸有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江风神风机制造有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市水暖建材有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市文明伞业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江伟巍制衣有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市压力容器有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江信龙建设有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江鸿富建设有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江英松仪器设备制造有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴顺祥橡胶制品有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市舜龙房地产开发有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市百官新兴皮件厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市曹娥街道奕龙聚氨酯设备厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞经济开发区阳光电话亭'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市晶都温泉浴场'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区汤浦华丰童装厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市崧厦镇任波生猪养殖场'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市驿亭镇建荣金属压块厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区亿达鞋厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市百官儒之堂足浴店'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市崧厦镇照鑫伞厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区永和镇金亿家庭农场'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区上浦镇欣云金属制品厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴上虞荷塘月色农家乐饭店'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴上虞驿亭镇益炯家庭农场'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞小越金杰消防材料厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞东关港口工艺玉雕厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市盖北兴达酒楼'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市百官街道金鑫理容广场'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市崧厦镇永恒伞架厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市东关薇薇织带厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '百官镇西横河浴室'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市百官街道家和中式快餐店'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市崧厦华山伞厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市梁湖迅达针织厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市荣峰仪器厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市舒美工艺鞋厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞荣马针织服装印花厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区电工设备厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴上虞金盛紧固件厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市华达铜材厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区迅达煤气供应站'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区道墟镇勘测仪器厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴上虞道墟化工厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞助剂材料厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴上虞新华纸箱厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市曹娥三联石粉厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞区新建冷冻厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市国宏金属制品厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞市精工连杆厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞小越鑫达铸件五金厂'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '法定代表人近6个月发生2次及以上变更'), ('entName', '绍兴上虞金盛房屋拆迁有限公司'), ('name', '法定代表人变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '法定代表人近6个月发生2次及以上变更'), ('entName', '绍兴上虞润野机械有限公司'), ('name', '法定代表人变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '法定代表人近6个月发生2次及以上变更'), ('entName', '绍兴市上虞区沥海供销合作社滨海购物中心'), ('name', '法定代表人变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '法定代表人近6个月发生2次及以上变更'), ('entName', '绍兴上虞名派汽车俱乐部有限公司'), ('name', '法定代表人变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '法定代表人近6个月发生2次及以上变更'), ('entName', '浙江普达电气有限公司'), ('name', '法定代表人变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '法定代表人近6个月发生2次及以上变更'), ('entName', '绍兴市上虞德济堂大药房'), ('name', '法定代表人变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '法定代表人近6个月发生2次及以上变更'), ('entName', '绍兴上虞新丽拆迁有限公司'), ('name', '法定代表人变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '法定代表人近6个月发生2次及以上变更'), ('entName', '绍兴上虞福祈拆迁有限公司'), ('name', '法定代表人变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '法定代表人近6个月发生2次及以上变更'), ('entName', '绍兴上虞金家岙劳务有限公司'), ('name', '法定代表人变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '法定代表人近6个月发生2次及以上变更'), ('entName', '浙江爱车互联网智能电动车有限公司'), ('name', '法定代表人变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '法定代表人近6个月发生2次及以上变更'), ('entName', '绍兴瓦妮莎信息科技有限公司'), ('name', '法定代表人变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '担保数量超3家'), ('entName', '绍兴市上虞区水务集团有限公司'), ('name', '对外担保'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '绍兴市上虞辉煌线业有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '绍兴上虞达鸿紧固件有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '绍兴上虞国际大酒店有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '绍兴市上虞丰彩颜料化工有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '上虞帝极曦汎阳针织有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '绍兴虞泽染织有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '绍兴上虞富士针织有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '浙江正元袜业有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '上虞同方劳保用品有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '绍兴市上虞东方医线有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '绍兴耀舜建设有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '浙江尧亮照明电器有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '浙江汇鑫建设有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '绍兴市上虞江南农副产品有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '浙江万峰建设集团有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '绍兴上虞靓尔平印刷复膜有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '绍兴市上虞辉煌印染有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '绍兴市大宇伞业有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '浙江海滨交通工程有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内有贷款逾期、欠息或表外业务垫款情况'), ('entName', '浙江五洲控股集团有限公司'), ('name', '银行信贷逾期欠息'), ('dtCreateDate', '2017-06-20')])
