now crawling 本月风险企业提示类预警提示
OrderedDict([('smy_dt', '2017-06-20'), ('content', '普通股东有变动'), ('entName', '浙江亚厦装饰股份有限公司'), ('name', '企业股东变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市碧池桑拿有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市德盛房地产开发有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市义峰金属包装材料有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞经济开发区新时空网吧'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市曹娥街道幸运星网吧'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市崧厦镇煌中煌网吧'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞经济开发区自由岛网吧'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞诚龙休闲俱乐部有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴市上虞区吉祥拆迁工程有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市章镇极速网吧'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市章镇镇舜尧电子五金厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市华亮制衣有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市鑫峰机电设备厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市崧厦镇欣心网吧'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴市上虞区张溪茶厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市宏舜不锈钢制品有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴杰斯德家具有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市安地化工有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市安康拆迁有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市首佳房地产代理有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市同兴电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市金益宁拆迁有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市三信电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市崧厦龙宝制伞厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴市上虞区田野卫浴厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市海升物资有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市驿亭镇祥荣电器冲件厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市龙宝电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市麦达尔园林机械有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市茵宝莱休闲旅游用品有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '浙江鑫得包装有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '浙江共享光电有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '浙江中金热电有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市虞新建筑装饰工程有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴市吉尼斯电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市小越明亚毛皮厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴市海盛染料化工有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市东易服饰有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市汤浦东正铜铝管厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市越兴照明电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴市绿洲环保工程有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市永和万家土鸡专业合作社'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市百盛贸易有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市明峰机械配件厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市富华租赁有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市晨宇塑胶厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市章镇盛丰粮油食品加工厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴市上虞区章镇勤力五金加工厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市中太拆迁有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市车安汽配有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市上浦九连蔬菜专业合作社'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市致远画材有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市凌云户外休闲用品有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市曹娥街道叶氏网络休闲会所'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市华汇运动服装厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市诚诚化工有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市钢峰农业开发有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴上虞百官共用天线厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市崧厦标辉纸品厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴市上虞区浩翔玻璃球有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市鑫达金属材料有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市永和镇朱胜轴承厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市世杰服饰有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴市上虞思贝尔服饰有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市顺通贸易有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市经济开发区点点缘网络休闲中心'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴上虞金氏拆迁装饰工程有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市京津铝制品有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市丰惠镇园区网吧'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '浙江圣通物流有限公司上虞分公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市有家网吧'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市天怡针织服饰厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市章氏砖业有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴市上虞知音商标事务代理有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞金英电器制造有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴长生环境设备有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市丰棉果蔬专业合作社'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市光明化工有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴市上虞区百官城北一号网络会所'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市宏林塑料电器厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市崧厦镇连城网吧'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市舜发包装有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市华凯印刷厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市经济开发区爱情故事美容美发广场'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴市新磊消防设备有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴市上虞区龙达五金机械有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市光洋轴承批发部'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市飞峰冷冻制品有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市小越镇罗家铸件厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市天琦文印有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市崧厦镇华杰制伞厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '浙江秦唐精密仪器制造有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市小越湖水产专业合作社'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '浙江金盾风机风冷设备有限公司金盾北航风机气动研究分公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市美佳线带厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴市上虞区关山果业专业合作社'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市百官街道金元素网吧'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞雅德纺织服装有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞尚装装饰工程有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市百佳旅游用品厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市江达包装制品厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市吉利包装制品厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市广发通风设备厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市汤浦飞龙服装绣花厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴市上虞区明美灯具厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴利特电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市永铸建材有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市章镇绿叶农庄'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市中剑铝材厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市凯元安装工程有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '浙江天方投资发展有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市鲁溪闸杨梅专业合作社'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市赛纳风冷机电贸易有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市花果山果蔬专业合作社'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '浙江子锐贸易有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市丰惠三爱冲件厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '浙江鑫得进出口有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴上虞通联贸易有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市和谐电子电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '浙江华顺家居用品有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市舜丰富硒农产品专业合作社'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市利丰电动工具厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市马宁农机专业合作社'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市亿晨照明电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市四明山禽业专业合作社'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '绍兴盛杰风能科技有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '因未按时年报或未按时公示列入经营异常名录'), ('entName', '上虞市沥三垦殖有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-05-31')])
